server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,school_server_code,date_created,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on,month_slot
tg32,ZPHS Aziznagar,4183032,[u'Basic Astronomy'],ast-unit1-earth,brown-peacock-sp100,1260193,Grade 8,Yes,[],5,1,20.0,15,6,40.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Basic Astronomy'],ast-unit1-earth,brown-peacock-sp100,1260193,Grade 8,Yes,[],5,1,20.0,15,6,40.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-ostrich-sp100,1260189,,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-ostrich-sp100,1260189,,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-ostrich-sp100,1260189,,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-ostrich-sp100,1260189,,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-peacock-sp100,1260193,Grade 8,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-peacock-sp100,1260193,Grade 8,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-peacock-sp100,1260193,Grade 8,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-peacock-sp100,1260193,Grade 8,No,[],3,0,0.0,8,1,12.5,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,blue-copper-sp100,1259953,Grade 8,No,[],13,0,0.0,128,1,0.78125,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,blue-copper-sp100,1259953,Grade 8,No,[],13,0,0.0,128,1,0.78125,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,blue-copper-sp100,1259953,Grade 8,No,[],13,0,0.0,128,1,0.78125,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,blue-copper-sp100,1259953,Grade 8,No,[],13,0,0.0,128,1,0.78125,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,128,0,0.0,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,128,0,0.0,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,128,0,0.0,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,128,0,0.0,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-ostrich-sp100,1260189,,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-ostrich-sp100,1260189,,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-ostrich-sp100,1260189,,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-ostrich-sp100,1260189,,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-peacock-sp100,1260193,Grade 8,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-peacock-sp100,1260193,Grade 8,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-peacock-sp100,1260193,Grade 8,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Beginner'],eb-unit1-english-beginner,brown-peacock-sp100,1260193,Grade 8,No,[],13,0,0.0,128,2,1.5625,2018-07-03 12:44:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit2-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,104,0,0.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit2-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,104,0,0.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit2-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,104,0,0.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit2-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,104,0,0.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Post-CLIx Survey'],post-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,1,5.0,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,blue-copper-sp100,1259953,Grade 8,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,blue-copper-sp100,1259953,Grade 8,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,blue-copper-sp100,1259953,Grade 8,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,blue-copper-sp100,1259953,Grade 8,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,black-apple-sp100,1260002,Grade 9,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,black-apple-sp100,1260002,Grade 9,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,black-apple-sp100,1260002,Grade 9,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Geometric Reasoning Part I'],gr1-unit3-classifying-defining-shapes,black-apple-sp100,1260002,Grade 9,No,[],8,0,0.0,43,1,2.3255813953488373,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-03 12:43:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Atomic Structure'],atom-in-chemistry,blue-bat-sp100,1260076,,Yes,[],9,1,11.111111111111107,49,2,4.081632653061225,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Atomic Structure'],atom-in-chemistry,blue-bat-sp100,1260076,,Yes,[],9,1,11.111111111111107,49,2,4.081632653061225,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Atomic Structure'],atom-in-chemistry,blue-bat-sp100,1260076,,Yes,[],9,1,11.111111111111107,49,2,4.081632653061225,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Atomic Structure'],atom-in-chemistry,blue-bat-sp100,1260076,,Yes,[],9,1,11.111111111111107,49,2,4.081632653061225,2018-07-03 12:46:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Pre-CLIx Survey'],pre-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,4,20.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Pre-CLIx Survey'],pre-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,4,20.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Pre-CLIx Survey'],pre-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,4,20.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Pre-CLIx Survey'],pre-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,4,20.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Pre-CLIx Survey'],pre-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,2,10.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
tg32,ZPHS Aziznagar,4183032,[u'Pre-CLIx Survey'],pre-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,2,10.0,2018-07-03 12:45:00,tg,4183032-tg32,2018-07-03,1,0,1,0,2,Jul-2018
