school_server_code,tool_name,createdat_start,createdat_end,current_mission,time_spent,appData,StagePlayed_new,language,session_id,user_id,domain
3072023-rj73,policesquad,,2018-08-13 13:16:37,Mission 1,0:0:39,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['no1equalpairsofsides', ['fig049', 'fig010', 'fig014', 'fig011', None, None, None, None], ['अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Incorrect']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 2, 'ReplayUsedNumber': 0, 'CorrectRelease': '[]', 'TimeSpentStage': '0:0:39', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig049"",""fig010"",""fig011""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 30, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",2,hi,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-08-13 13:17:10,Mission 1,0:0:33,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1rightangles', ['fig040', 'fig059', 'fig032', 'fig057', None, None, None, None], ['अपराधी\xa0के\xa0पास 4 से कम समान भुजाओं की जोड़ी  हैं'], ['Incorrect']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 2, 'ReplayUsedNumber': 0, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig040"",""fig032"",""fig057""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 30, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:0:33'}",2,hi,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-08-13 13:17:32,Mission 1,0:0:21,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly3rightangles', ['fig047', 'fig068', 'fig043', 'fig018', None, None, None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं'], ['Incorrect']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 3, 'ReplayUsedNumber': 0, 'CorrectRelease': '[]', 'TimeSpentStage': '0:0:21', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig047"",""fig068"",""fig018""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 30, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",3,hi,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-08-13 13:18:01,Mission 1,0:0:28,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly1rightangles', ['fig055', 'fig057', 'fig054', 'fig038', None, None, None, None], ['अपराधी\xa0के\xa0पास केवल 8  भुजाएँ हैं'], ['Incorrect']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 3, 'ReplayUsedNumber': 0, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig057"",""fig054"",""fig038""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 30, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:0:28'}",3,hi,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-08-13 13:18:24,Mission 1,0:0:23,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly1rightangles', ['fig009', 'fig003', 'fig024', 'fig001', None, None, None, None], ['अपराधी\xa0के\xa0पास 4 से कम  भुजाएँ हैं'], ['Incorrect']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 3, 'ReplayUsedNumber': 0, 'CorrectRelease': '[]', 'TimeSpentStage': '0:0:23', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig009"",""fig003"",""fig024""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 30, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",3,hi,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-08-13 13:19:41,Mission 1,0:1:17,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'scoreAchieved': 10, 'CurrentLevel': '', 'CaseDetails': ['exactly2rightangles', ['fig054', 'fig036', 'fig065', 'fig049', None, None, None, None], ['अपराधी\xa0के\xa0पास 5 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 सम कोण हैं', 'अपराधी\xa0के\xa0पास कोई वक्र भुजाएँ नहीं हैं'], ['Incorrect', 'Incorrect', 'Incorrect']], 'CorrectRelease': '[]', 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'highScore': 30, 'HyperlinksClicked': '[]', 'StagePlayed': 3, 'ReplayUsedNumber': 0, 'NumberOfClues': '', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig049""]},{""clue"":2,""fig"":[""fig065""]},{""clue"":3,""fig"":[""fig054""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'NumberOfErrors': '', 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:1:17'}",3,hi,43t94leva71i1ps3inem4cgthaafh6kk,286817,m
3072023-rj73,policesquad,,2018-08-13 13:36:13,Mission 1,0:2:40,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['exactly5emptysides', ['fig054', 'fig037', 'fig011', 'fig005', None, None, None, None], ['अपराधी\xa0के\xa0पास 4 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 3 से कम समान भुजाओं की जोड़ी  हैं'], ['Correct', 'Incorrect']], 'scoreAchieved': 20, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 1, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig011""]},{""clue"":1,""fig"":[""fig054"",""fig005""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 20, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:2:40'}",1,hi,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-08-13 13:37:01,Mission 1,0:0:47,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['all1rightangles', ['fig069', 'fig041', 'fig025', 'fig055', None, None, None, None], ['अपराधी\xa0के\xa0पास कोई वक्र भुजाएँ नहीं हैं', 'अपराधी\xa0के\xa0पास कम से कम 1 सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Incorrect', 'Incorrect']], 'scoreAchieved': 20, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 2, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:0:47', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig025""]},{""clue"":2,""fig"":[""fig041""]}]', 'statusConpleted': 'failed', 'StorySkiped': True, 'highScore': 20, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",2,hi,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-08-13 13:38:01,Mission 1,0:1:0,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CorrectRelease': '[]', 'CurrentLevel': '', 'CaseDetails': ['all1rightangles', ['fig060', 'fig047', 'fig025', 'fig001', None, None, None, None], ['अपराधी\xa0के\xa0पास 3 से अधिक  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 2 से अधिक सम कोण हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Incorrect', 'Correct']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'HyperlinksClicked': '[]', 'StagePlayed': 2, 'ReplayUsedNumber': 1, 'NumberOfErrors': '', 'NumberOfClues': '', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":2,""fig"":[""fig060""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 30, 'CurrentMission': 'Mission 1', 'TimeSpentStage': '0:1:0'}",2,hi,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
3072023-rj73,policesquad,,2018-08-13 13:38:56,Mission 1,0:0:54,"{'ToolsClicked': '[]', 'MissionsCompleted': [0, 0, 0, 0], 'CurrentLevel': '', 'CurrentMission': 'Mission 1', 'CaseDetails': ['exactly4rightangles', ['fig060', 'fig059', 'fig017', 'fig051', None, None, None, None], ['अपराधी\xa0के\xa0पास 1 से अधिक सम कोण हैं', 'अपराधी\xa0के\xa0पास 5 से कम  भुजाएँ हैं', 'अपराधी\xa0के\xa0पास 6 से कम  भुजाएँ हैं'], ['Correct', 'Correct', 'Incorrect']], 'scoreAchieved': 30, 'GlossaryDownloaded': False, 'MissionsPlayed': [1, 0, 0, 0], 'starEarned': 0, 'NumberOfClues': '', 'StagePlayed': 3, 'ReplayUsedNumber': 1, 'CorrectRelease': '[]', 'TimeSpentStage': '0:0:54', 'starTotal': 0, 'IncorrectRelease': '[{""clue"":1,""fig"":[""fig060""]}]', 'statusConpleted': 'passed', 'StorySkiped': True, 'highScore': 30, 'HyperlinksClicked': '[]', 'NumberOfErrors': ''}",3,hi,rjxlj5fd4agrlejgb6bygr349jidlyek,286799,m
