,school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain,state_code,date_created,num_students_day,total_students,total_days,daily_attendence,individ_attendence,num_of_consistent_stud
84,3051001-rj1,food_sharing_tool,,2018-10-19 22:36:09,14,wg1d6gvf4fsrnb0b8xpmv19f15qa58m4,211121,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
85,3051001-rj1,food_sharing_tool,,2018-10-19 22:13:59,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
86,3051001-rj1,food_sharing_tool,,2018-10-19 22:14:24,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
87,3051001-rj1,food_sharing_tool,,2018-10-19 22:15:07,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
88,3051001-rj1,food_sharing_tool,,2018-10-19 22:20:35,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
89,3051001-rj1,food_sharing_tool,,2018-10-19 22:21:34,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
90,3051001-rj1,food_sharing_tool,,2018-10-19 22:21:44,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
91,3051001-rj1,food_sharing_tool,,2018-10-19 22:25:26,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
92,3051001-rj1,food_sharing_tool,,2018-10-19 22:28:02,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
93,3051001-rj1,food_sharing_tool,,2018-10-19 22:29:02,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
94,3051001-rj1,food_sharing_tool,,2018-10-19 22:30:19,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
95,3051001-rj1,food_sharing_tool,,2018-10-19 22:33:47,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
96,3051001-rj1,food_sharing_tool,,2018-10-19 22:34:00,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
97,3051001-rj1,food_sharing_tool,,2018-10-19 22:34:02,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
98,3051001-rj1,food_sharing_tool,,2018-10-19 22:34:24,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
99,3051001-rj1,food_sharing_tool,,2018-10-19 22:34:43,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
100,3051001-rj1,food_sharing_tool,,2018-10-19 22:34:50,20,ayhzjfqjyzpp00f1ogvi2gvwf7b7b3km,211116,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.125,0
101,3051001-rj1,food_sharing_tool,,2018-10-19 22:25:01,11,bkodrlw7vd5uetapzisz970ta4v13owf,211107,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.375,0
102,3051001-rj1,food_sharing_tool,,2018-10-19 22:30:43,11,bkodrlw7vd5uetapzisz970ta4v13owf,211107,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.375,0
103,3051001-rj1,food_sharing_tool,,2018-10-19 22:33:16,11,bkodrlw7vd5uetapzisz970ta4v13owf,211107,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.375,0
104,3051001-rj1,food_sharing_tool,,2018-10-19 22:36:55,11,bkodrlw7vd5uetapzisz970ta4v13owf,211107,m,rj,2018-10-19,8,13,8,0.6153846153846154,0.375,0
105,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:49:07,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
106,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:50:28,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
107,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:53:45,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
108,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:55:43,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
109,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:56:52,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
110,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:57:58,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
111,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:58:46,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
112,3051001-rj1,astroamer_element_hunt_activity,,2018-07-19 01:59:37,10,r3i8navdoe7u1kd7gsp19k747qfogjef,211122,s,rj,2018-07-19,1,13,8,0.07692307692307693,0.375,0
113,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:47:02,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
114,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:47:52,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
115,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:48:37,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
116,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:49:10,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
117,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:49:55,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
118,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:50:29,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
119,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:51:05,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
120,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:51:50,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
121,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:52:24,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
122,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:52:24,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
123,3051001-rj1,astroamer_element_hunt_activity,,2018-07-20 01:53:09,6,c7kyg1bgtwlrh1riqn38fw2aexv9zngi,211107,s,rj,2018-07-20,2,13,8,0.15384615384615385,0.375,0
124,3051001-rj1,astroamer_element_hunt_activity,,2018-08-31 23:59:43,0,z537ozaoe37gevs14q1cxabkjnk9q40v,211107,s,rj,2018-08-31,2,13,8,0.15384615384615385,0.375,0
125,3051001-rj1,astroamer_element_hunt_activity,,2018-08-31 23:59:43,0,z537ozaoe37gevs14q1cxabkjnk9q40v,211115,s,rj,2018-08-31,2,13,8,0.15384615384615385,0.25,0
126,3051001-rj1,astroamer_element_hunt_activity,,2018-09-01 00:00:39,0,cugmyrfzzaxv8hc399wjcbcppqfhpljk,211102,s,rj,2018-09-01,1,13,8,0.07692307692307693,0.125,0
127,3051001-rj1,factorisation,,2018-07-23 00:51:24,0,i0pxu2bc2mgojm66k6zjhhp2imgnk4um,0,m,rj,2018-07-23,2,13,8,0.15384615384615385,0.25,0
128,3051001-rj1,factorisation,,2018-07-23 00:51:26,0,i0pxu2bc2mgojm66k6zjhhp2imgnk4um,0,m,rj,2018-07-23,2,13,8,0.15384615384615385,0.25,0
129,3051001-rj1,factorisation,,2018-07-23 00:51:35,0,i0pxu2bc2mgojm66k6zjhhp2imgnk4um,0,m,rj,2018-07-23,2,13,8,0.15384615384615385,0.25,0
130,3051001-rj1,factorisation,,2018-09-17 23:44:37,0,9ch8bad4re1wywj498kaaz9z2smjavzv,211127,m,rj,2018-09-17,2,13,8,0.15384615384615385,0.125,0
131,3051001-rj1,factorisation,,2018-09-17 23:44:37,0,9ch8bad4re1wywj498kaaz9z2smjavzv,211101,m,rj,2018-09-17,2,13,8,0.15384615384615385,0.125,0
132,3051001-rj1,ages_puzzle,,2018-09-17 23:44:07,0,9ch8bad4re1wywj498kaaz9z2smjavzv,211127,m,rj,2018-09-17,2,13,8,0.15384615384615385,0.125,0
133,3051001-rj1,ages_puzzle,,2018-09-17 23:44:19,0,9ch8bad4re1wywj498kaaz9z2smjavzv,211127,m,rj,2018-09-17,2,13,8,0.15384615384615385,0.125,0
134,3051001-rj1,ages_puzzle,,2018-09-17 23:44:20,0,9ch8bad4re1wywj498kaaz9z2smjavzv,211127,m,rj,2018-09-17,2,13,8,0.15384615384615385,0.125,0
135,3051001-rj1,ages_puzzle,,2018-09-17 23:44:07,0,9ch8bad4re1wywj498kaaz9z2smjavzv,211101,m,rj,2018-09-17,2,13,8,0.15384615384615385,0.125,0
