school_server_code,Server on Without Activity,Tools only Activity,Modules only Activity,Tools with Modules Activity
4173027-tg27,0.0,0.0,0.0,0.0
4173080-tg80,0.0,0.0,0.0,0.0
4183068-tg68,0.0,0.0,0.0,0.0
4173075-tg75,0.0,0.0,0.0,0.0
4183052-tg52,0.0,0.0,0.0,0.0
4183032-tg32,0.0,0.0,0.0,0.0
4213045-tg45,0.0,0.0,3.0,0.0
4173074-tg74,0.0,0.0,2.0,1.0
4183016-tg16,0.0,0.0,0.0,0.0
