server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,date_created,school_server_code,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on,month_slot
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-hibiscus-mz3,3254,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-hippo-mz3,3255,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-hippo-mz3,3255,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-honeybee-mz3,3256,,Yes,"[3258, 3266]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-honeybee-mz3,3256,,Yes,"[3258, 3266]",6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-horse-mz3,3257,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-horse-mz3,3257,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-kangaroo-mz3,3258,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-kangaroo-mz3,3258,,Yes,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-kiwi-mz3,3259,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
mz3,GOVT. K.M. HIGH SCHOOL,2031003,[u'Proportional Reasoning'],pr-unit1-additive-to-multiplicative-thinking,blue-kiwi-mz3,3259,,No,[],6,1,16.666666666666664,23,1,4.3478260869565215,2018-08-30 07:08:00,mz,2018-08-30,2031003-mz3,0,0,4,0,4,Jul-Aug-2018
