server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,school_server_code,date_created,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on,month_slot
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-eagle-tg231,1082571,,Yes,[],8,1,12.5,68,4,5.882352941176469,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-eagle-tg231,1082571,,Yes,[],8,1,12.5,68,4,5.882352941176469,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-eagle-tg231,1082571,,Yes,[],8,1,12.5,68,4,5.882352941176469,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-eagle-tg231,1082571,,Yes,[],8,1,12.5,68,4,5.882352941176469,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-flamingo-tg231,1082573,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-flamingo-tg231,1082573,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-flamingo-tg231,1082573,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-flamingo-tg231,1082573,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-gorilla-tg231,1082578,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-gorilla-tg231,1082578,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-gorilla-tg231,1082578,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-gorilla-tg231,1082578,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-hippo-tg231,1082583,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-hippo-tg231,1082583,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
tg231,ZPHS Kannapur,4152031,[u'Health and Disease'],health-and-disease,black-hippo-tg231,1082583,,Yes,[],8,1,12.5,68,5,7.352941176470589,2018-11-30 15:18:00,tg,4152031-tg231,2018-11-30,0,0,8,3,11,Nov-2018
