server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit2-moon,brown-ostrich-sp100,1260189,,Yes,[],4,2,50.0,14,8,57.14285714285714,2018-07-11 16:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit2-moon,brown-peacock-sp100,1260193,Grade 8,Yes,[],4,2,50.0,14,8,57.14285714285714,2018-07-11 16:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit2-moon,khaki-mouse-sp100,1260475,,Yes,[],4,1,25.0,14,3,21.428571428571427,2018-08-20 09:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit3-solar-system,black-camel-rj69,282460,,Yes,[],7,1,14.285714285714285,45,2,4.4444444444444455,2018-08-20 03:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit3-solar-system,black-frog-rj69,282475,,Yes,[],7,0,0.0,45,1,2.2222222222222223,2018-08-20 06:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit3-solar-system,blue-copper-sp100,1259953,Grade 8,No,[],7,0,0.0,45,0,0.0,2018-07-11 16:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit3-solar-system,brown-ostrich-sp100,1260189,,Yes,[],7,4,57.14285714285714,45,15,33.33333333333333,2018-07-11 16:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Basic Astronomy'],ast-unit3-solar-system,brown-peacock-sp100,1260193,Grade 8,Yes,[],7,4,57.14285714285714,45,15,33.33333333333333,2018-07-11 16:08:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-07-11 16:05:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-07-11 16:05:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-07-11 16:05:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-11 16:05:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-07-11 16:05:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,black-camel-rj69,282460,,Yes,[],4,0,0.0,14,2,14.285714285714285,2018-08-20 03:07:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Geometric Reasoning Part I'],gr1-unit1-concept-of-shape,brown-peacock-sp100,1260193,Grade 8,No,[],4,0,0.0,14,0,0.0,2018-07-11 16:07:00,rj
rj69,"Govt. Sr.Sec school, Aalpa",3072019,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-07-11 16:08:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,blue-bat-rj93,307726,,Yes,[],1,0,0.0,20,2,10.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-ant-rj93,307795,,Yes,[],1,0,0.0,20,7,35.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-apple-rj93,307796,,Yes,[],1,0,0.0,20,13,65.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-banana-rj93,307797,,Yes,[],1,0,0.0,20,2,10.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-bat-rj93,307798,,Yes,[],1,0,0.0,20,13,65.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-bulbul-rj93,307801,,Yes,[],1,0,0.0,20,19,95.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-cheetah-rj93,307806,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-deer-rj93,307809,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-duck-rj93,307814,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-flamingo-rj93,307817,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-kangaroo-rj93,307830,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-ostrich-rj93,307839,,Yes,[],1,0,0.0,20,7,35.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-python-rj93,307846,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-seal-rj93,307852,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-squirrel-rj93,307858,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-zebra-rj93,307866,,Yes,[],1,0,0.0,20,5,25.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,gray-banana-rj93,307869,,Yes,[],1,0,0.0,20,19,95.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,gray-bear-rj93,307871,,Yes,[],1,0,0.0,20,13,65.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,gray-grasshopper-rj93,307895,,Yes,[],1,0,0.0,20,19,95.0,2018-08-09 18:07:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,4,20.0,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,2,10.0,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,blue-bat-sp100,1260076,,Yes,[],1,0,0.0,20,6,30.0,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,brown-peacock-sp100,1260193,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Pre-CLIx Survey'],pre-clix-survey,yellow-bear-sp100,1260941,,Yes,[],1,0,0.0,20,6,30.0,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Post-CLIx Survey'],post-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-07-10 19:50:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Post-CLIx Survey'],post-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,1,5.0,2018-07-10 19:50:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,black-squirrel-rj93,307714,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,black-strawberry-rj93,307715,,Yes,[307899],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,black-sunflower-rj93,307716,,Yes,"[307798, 307818]",3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,black-swan-rj93,307717,,Yes,"[307804, 307805]",3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-bat-rj93,307798,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-bulbul-rj93,307801,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-camel-rj93,307804,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-cat-rj93,307805,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-fox-rj93,307818,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-monkey-rj93,307836,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,gray-cheetah-rj93,307878,,No,"[307796, 307810]",3,0,0.0,8,0,0.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,gray-grasshopper-rj93,307895,,Yes,"[307801, 307836]",3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,gray-hippo-rj93,307899,,Yes,[],3,0,0.0,8,2,25.0,2018-11-28 21:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-ostrich-sp100,1260189,,No,[],3,0,0.0,8,1,12.5,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-peacock-sp100,1260193,Grade 8,No,[],3,0,0.0,8,1,12.5,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,black-squirrel-rj93,307714,,Yes,[],5,1,20.0,17,2,11.764705882352938,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,black-strawberry-rj93,307715,,No,[307899],5,0,0.0,17,0,0.0,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,black-sunflower-rj93,307716,,No,"[307798, 307818]",5,0,0.0,17,0,0.0,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-apple-rj93,307796,,Yes,[],5,0,0.0,17,3,17.647058823529417,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-dog-rj93,307810,,Yes,[],5,0,0.0,17,3,17.647058823529417,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-dragon-rj93,307813,,Yes,[],5,0,0.0,17,1,5.882352941176469,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-frog-rj93,307819,,Yes,[],5,0,0.0,17,1,5.882352941176469,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-octopus-rj93,307838,,Yes,[],5,0,0.0,17,1,5.882352941176469,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,gray-bear-rj93,307871,,Yes,"[307813, 307819, 307838]",5,0,0.0,17,1,5.882352941176469,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,gray-cheetah-rj93,307878,,Yes,"[307796, 307810]",5,0,0.0,17,3,17.647058823529417,2018-11-28 21:14:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-ostrich-sp100,1260189,,No,[],5,1,20.0,17,1,5.882352941176469,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-peacock-sp100,1260193,Grade 8,No,[],5,1,20.0,17,1,5.882352941176469,2018-07-10 19:49:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-07-10 19:50:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,brown-apple-rj93,307796,,No,[],5,2,40.0,15,5,33.33333333333333,2018-10-24 17:12:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,brown-dragon-rj93,307813,,Yes,[],5,1,20.0,15,4,26.66666666666667,2018-11-28 21:15:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,brown-frog-rj93,307819,,Yes,[],5,1,20.0,15,4,26.66666666666667,2018-11-28 21:15:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,brown-goat-rj93,307821,,Yes,[],5,1,20.0,15,2,13.333333333333336,2018-11-28 20:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,brown-octopus-rj93,307838,,Yes,[],5,1,20.0,15,4,26.66666666666667,2018-11-28 21:15:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,gray-bear-rj93,307871,,Yes,[],5,1,20.0,15,2,13.333333333333336,2018-11-28 20:13:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,gray-bear-rj93,307871,,Yes,"[307813, 307819, 307838]",5,2,40.0,15,6,40.0,2018-11-28 21:15:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,gray-bull-rj93,307874,,No,[],5,2,40.0,15,5,33.33333333333333,2018-10-24 17:12:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,gray-grasshopper-rj93,307895,,No,"[307796, 307874]",5,2,40.0,15,5,33.33333333333333,2018-10-24 17:12:00,rj
rj93,"Govt. Sr. Sec. School, Andore",3072043,[u'Basic Astronomy'],ast-unit1-earth,blue-copper-sp100,1259953,Grade 8,No,[],5,0,0.0,15,0,0.0,2018-07-10 19:49:00,rj
