server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,school_server_code,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-beatle-mz17,18000,,Yes,[],12,1,8.333333333333332,84,26,30.952380952380953,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-bulbul-mz17,18001,,Yes,[],12,1,8.333333333333332,84,22,26.190476190476193,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-bulbul-mz17,18001,,Yes,[],12,2,16.666666666666664,84,24,28.57142857142857,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-bull-mz17,18002,,Yes,[],12,1,8.333333333333332,84,10,11.904761904761903,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-butterfly-mz17,18003,,Yes,[18014],12,1,8.333333333333332,84,19,22.619047619047624,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-butterfly-mz17,18003,,Yes,[],12,1,8.333333333333332,84,22,26.190476190476193,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-camel-mz17,18004,,Yes,[18001],12,1,8.333333333333332,84,22,26.190476190476193,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-camel-mz17,18004,,Yes,[],12,2,16.666666666666664,84,24,28.57142857142857,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-cat-mz17,18005,,Yes,[18019],12,4,33.33333333333333,84,44,52.38095238095239,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-cat-mz17,18005,,Yes,[],12,6,50.0,84,52,61.904761904761905,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-cobra-mz17,18007,,Yes,[18011],12,3,25.0,84,30,35.714285714285715,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-cobra-mz17,18007,,Yes,[],12,4,33.33333333333333,84,36,42.857142857142854,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-crab-mz17,18008,,Yes,[],12,1,8.333333333333332,84,21,25.0,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-crab-mz17,18008,,Yes,[],12,2,16.666666666666664,84,22,26.190476190476193,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-deer-mz17,18009,,Yes,[17999],12,3,25.0,84,33,39.285714285714285,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-deer-mz17,18009,,Yes,[],12,4,33.33333333333333,84,36,42.857142857142854,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-dog-mz17,18010,,Yes,[18013],12,1,8.333333333333332,84,18,21.428571428571427,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-dog-mz17,18010,,Yes,[],12,1,8.333333333333332,84,21,25.0,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-dolphin-mz17,18011,,Yes,[],12,3,25.0,84,30,35.714285714285715,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-dolphin-mz17,18011,,Yes,[],12,4,33.33333333333333,84,36,42.857142857142854,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-dragon-mz17,18013,,Yes,[],12,1,8.333333333333332,84,18,21.428571428571427,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-dragon-mz17,18013,,Yes,[],12,1,8.333333333333332,84,21,25.0,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-duck-mz17,18014,,Yes,[],12,1,8.333333333333332,84,19,22.619047619047624,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-duck-mz17,18014,,Yes,[],12,1,8.333333333333332,84,22,26.190476190476193,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-eagle-mz17,18015,,Yes,[],12,1,8.333333333333332,84,16,19.047619047619047,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-eagle-mz17,18015,,Yes,[],12,2,16.666666666666664,84,27,32.142857142857146,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-flamingo-mz17,18017,,Yes,[],12,1,8.333333333333332,84,19,22.619047619047624,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-flamingo-mz17,18017,,Yes,[],12,1,8.333333333333332,84,21,25.0,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-frog-mz17,18019,,Yes,[],12,4,33.33333333333333,84,44,52.38095238095239,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-frog-mz17,18019,,Yes,[],12,6,50.0,84,52,61.904761904761905,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-owl-mz17,18040,,Yes,[18055],12,0,0.0,84,5,5.952380952380952,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-owl-mz17,18040,,Yes,[18043],12,0,0.0,84,7,8.333333333333332,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-panda-mz17,18041,,No,[],12,0,0.0,84,0,0.0,2018-11-15 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-parrot-mz17,18042,,Yes,[18049],12,0,0.0,84,19,22.619047619047624,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-parrot-mz17,18042,,Yes,[],12,0,0.0,84,21,25.0,2018-10-26 18:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-piegon-mz17,18044,,Yes,[18049],12,0,0.0,84,1,1.1904761904761905,2018-10-08 16:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-piegon-mz17,18044,,Yes,[18049],12,1,8.333333333333332,84,18,21.428571428571427,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-piegon-mz17,18044,,Yes,[18053],12,2,16.666666666666664,84,22,26.190476190476193,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-python-mz17,18046,,Yes,[18048],12,0,0.0,84,6,7.142857142857142,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-python-mz17,18046,,Yes,[],12,2,16.666666666666664,84,25,29.761904761904763,2018-11-15 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rhino-mz17,18048,,Yes,[],12,0,0.0,84,6,7.142857142857142,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rhino-mz17,18048,,Yes,[],12,2,16.666666666666664,84,25,29.761904761904763,2018-11-15 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rose-mz17,18049,,No,[],12,0,0.0,84,1,1.1904761904761905,2018-10-08 16:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rose-mz17,18049,,Yes,[],12,1,8.333333333333332,84,18,21.428571428571427,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rose-mz17,18049,,Yes,[],12,2,16.666666666666664,84,22,26.190476190476193,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rose-mz17,18049,,Yes,[],12,3,25.0,84,40,47.61904761904761,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rose-mz17,18049,,Yes,[],12,3,25.0,84,42,50.0,2018-10-26 18:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-rose-mz17,18049,,Yes,[18062],12,6,50.0,84,50,59.523809523809526,2018-11-15 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-seahorse-mz17,18051,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-shark-mz17,18053,,Yes,[],12,1,8.333333333333332,84,21,25.0,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-shark-mz17,18053,,Yes,[],12,1,8.333333333333332,84,26,30.952380952380953,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-sheep-mz17,18054,,Yes,[18059],12,1,8.333333333333332,84,22,26.190476190476193,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-snail-mz17,18055,,Yes,[],12,0,0.0,84,5,5.952380952380952,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-snail-mz17,18055,,Yes,[18056],12,0,0.0,84,7,8.333333333333332,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-snail-mz17,18055,,Yes,[],12,2,16.666666666666664,84,26,30.952380952380953,2018-11-15 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-strawberry-mz17,18059,,Yes,[],12,1,8.333333333333332,84,22,26.190476190476193,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-sunflower-mz17,18060,,Yes,[],12,2,16.666666666666664,84,27,32.142857142857146,2018-10-08 17:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-sunflower-mz17,18060,,Yes,[],12,3,25.0,84,35,41.66666666666667,2018-10-11 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-sunflower-mz17,18060,,Yes,[18051],12,3,25.0,84,36,42.857142857142854,2018-10-25 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-tiger-mz17,18062,,Yes,[],12,1,8.333333333333332,84,18,21.428571428571427,2018-11-15 20:05:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Understanding Motion'],um-physics-motion,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,69,0,0.0,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Understanding Motion'],um-physics-motion,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,69,0,0.0,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Understanding Motion'],um-physics-motion,brown-ostrich-sp100,1260189,,No,[],12,0,0.0,69,2,2.898550724637681,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Understanding Motion'],um-physics-motion,brown-peacock-sp100,1260193,Grade 8,No,[],12,0,0.0,69,2,2.898550724637681,2018-08-14 17:31:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Basic Astronomy'],ast-unit1-earth,blue-copper-sp100,1259953,Grade 8,No,[],5,0,0.0,15,0,0.0,2018-08-14 17:34:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Basic Astronomy'],ast-unit1-earth,brown-ostrich-sp100,1260189,,Yes,[],5,1,20.0,15,6,40.0,2018-08-14 17:34:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Basic Astronomy'],ast-unit1-earth,brown-peacock-sp100,1260193,Grade 8,Yes,[],5,1,20.0,15,6,40.0,2018-08-14 17:34:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Linear Equations'],le-unit2-exploring-telephone-tariffs,brown-ant-mz17,17995,,Yes,[],1,0,0.0,7,2,28.57142857142857,2018-08-16 19:10:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'Sound'],sound,black-apple-sp100,1260002,Grade 9,No,[],10,1,10.0,56,2,3.571428571428571,2018-08-14 17:35:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-ant-mz17,17995,,Yes,[],12,0,0.0,68,2,2.9411764705882346,2018-10-08 15:07:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-cat-mz17,18005,,Yes,[],12,0,0.0,68,2,2.9411764705882346,2018-10-08 15:07:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-gorilla-mz17,18022,,Yes,[],12,0,0.0,68,1,1.4705882352941175,2018-08-23 20:07:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-owl-mz17,18040,,Yes,[18043],12,0,0.0,68,1,1.4705882352941175,2018-08-23 20:07:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-owl-mz17,18040,,Yes,[18043],12,0,0.0,68,5,7.352941176470589,2018-10-11 20:09:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-owl-mz17,18040,,Yes,[],12,0,0.0,68,11,16.176470588235293,2018-10-12 19:09:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-owl-mz17,18040,,Yes,[18043],12,2,16.666666666666664,68,21,30.882352941176467,2018-10-25 20:10:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-owl-mz17,18040,,Yes,[],12,2,16.666666666666664,68,23,33.82352941176471,2018-10-26 18:10:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-owl-mz17,18040,,Yes,[],12,3,25.0,68,27,39.70588235294117,2018-11-20 20:11:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-panda-mz17,18041,,Yes,[],12,0,0.0,68,10,14.705882352941178,2018-10-11 20:09:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-panda-mz17,18041,,Yes,[],12,2,16.666666666666664,68,23,33.82352941176471,2018-10-12 19:09:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-panda-mz17,18041,,Yes,[],12,5,41.66666666666667,68,44,64.70588235294117,2018-10-25 20:10:00,mz,2031017-mz17,2,0,12,1,15
mz17,GOVT. BETHLEHEM VENGTHLANG HIGH SCHOOL,2031017,[u'English Beginner'],eb-unit0-english-beginner,brown-panda-mz17,18041,,Yes,[],12,6,50.0,68,48,70.58823529411767,2018-10-26 18:10:00,mz,2031017-mz17,2,0,12,1,15
