school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:42:43,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:46:59,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:47:23,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:47:51,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:48:13,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:48:26,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:48:52,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:49:20,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:49:20,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:49:56,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:51:30,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:52:8,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:54:13,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:54:59,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:55:30,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:56:3,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:57:1,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:57:20,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 5:57:20,,srv456utmelsiehb3q18ejgv6xp5qn3o,0,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:28:40,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:31:19,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:39:43,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:50:46,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:52:57,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:55:42,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:56:25,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:57:7,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:57:36,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:57:36,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:57:55,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:58:37,,qgln01y3k1e245qmz53ohhv33h2xevon,1260475,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:28:35,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:39:14,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:40:30,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:43:27,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:45:49,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:46:53,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
3072019-rj69,astroamer_element_hunt_activity,,2018-8-20 12:48:32,,1nlelj0b7f627drq16cel1ql2non05wy,282455,s
