server_id,school_name,school_code,module_name,unit_name,username,user_id,grade,enrollment_status,buddy_userids,total_lessons,lessons_visited,percentage_lessons_visited,total_activities,activities_visited,percentage_activities_visited,timestamp,state_code,school_server_code,days_server_wo_activity,tools_only_activity,module_only_activity,tool_with_module_activity,total_days_server_on
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-sparrow-ct6,531506,,Yes,[],12,1,8.333333333333332,68,11,16.176470588235293,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-sparrow-ct6,531506,,Yes,[],12,1,8.333333333333332,68,19,27.94117647058824,2018-11-22 21:08:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-sparrow-ct6,531506,,Yes,[],12,1,8.333333333333332,68,22,32.35294117647059,2018-11-29 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-squirrel-ct6,531508,,Yes,[531502],12,0,0.0,68,6,8.823529411764708,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-squirrel-ct6,531508,,Yes,[],12,2,16.666666666666664,68,15,22.058823529411764,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-squirrel-ct6,531508,,Yes,[],12,3,25.0,68,21,30.882352941176467,2018-08-14 18:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-squirrel-ct6,531508,,Yes,[],12,3,25.0,68,33,48.529411764705884,2018-11-29 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-squirrel-ct6,531508,,Yes,[],12,3,25.0,68,34,50.0,2018-11-30 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-strawberry-ct6,531509,,Yes,[],12,0,0.0,68,4,5.882352941176469,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-sunflower-ct6,531510,,Yes,[],12,0,0.0,68,4,5.882352941176469,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-sunflower-ct6,531510,,Yes,[],12,1,8.333333333333332,68,7,10.294117647058822,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-sunflower-ct6,531510,,Yes,[],12,1,8.333333333333332,68,8,11.764705882352938,2018-11-22 21:08:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-swan-ct6,531511,,Yes,[],12,0,0.0,68,4,5.882352941176469,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-swan-ct6,531511,,Yes,[],12,0,0.0,68,5,7.352941176470589,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[],12,0,0.0,68,4,5.882352941176469,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[],12,1,8.333333333333332,68,10,14.705882352941178,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[],12,1,8.333333333333332,68,14,20.588235294117645,2018-08-14 18:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[],12,2,16.666666666666664,68,22,32.35294117647059,2018-11-22 21:08:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[],12,2,16.666666666666664,68,23,33.82352941176471,2018-11-27 20:08:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[531497],12,2,16.666666666666664,68,30,44.11764705882353,2018-11-29 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-tiger-ct6,531512,,Yes,[531497],12,2,16.666666666666664,68,31,45.58823529411765,2018-11-30 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-turtle-ct6,531513,,Yes,[],12,0,0.0,68,4,5.882352941176469,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-wolf-ct6,531515,,Yes,[],12,0,0.0,68,5,7.352941176470589,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-wolf-ct6,531515,,Yes,[],12,1,8.333333333333332,68,8,11.764705882352938,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-wolf-ct6,531515,,Yes,[],12,1,8.333333333333332,68,12,17.647058823529417,2018-08-14 18:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-zebra-ct6,531516,,Yes,[],12,1,8.333333333333332,68,13,19.11764705882353,2018-11-29 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-zebra-ct6,531516,,Yes,[],12,1,8.333333333333332,68,14,20.588235294117645,2018-11-30 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,gray-ant-ct6,531517,,Yes,[531515],12,0,0.0,68,5,7.352941176470589,2018-08-07 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,gray-ant-ct6,531517,,Yes,[531515],12,1,8.333333333333332,68,8,11.764705882352938,2018-08-09 21:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,gray-ant-ct6,531517,,Yes,[],12,1,8.333333333333332,68,12,17.647058823529417,2018-08-14 18:07:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,68,2,2.9411764705882346,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,yellow-copper-sp100,1259993,,No,[],12,0,0.0,68,10,14.705882352941178,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,68,2,2.9411764705882346,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,68,2,2.9411764705882346,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit0-english-beginner,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,68,2,2.9411764705882346,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-python-ct6,531496,,Yes,[531498],12,0,0.0,84,6,7.142857142857142,2018-08-09 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-python-ct6,531496,,Yes,[],12,0,0.0,84,7,8.333333333333332,2018-08-14 18:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-python-ct6,531496,,Yes,[],12,2,16.666666666666664,84,27,32.142857142857146,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-python-ct6,531496,,Yes,[],12,2,16.666666666666664,84,29,34.52380952380953,2018-11-30 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-rhino-ct6,531498,,Yes,[],12,0,0.0,84,6,7.142857142857142,2018-08-09 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-rhino-ct6,531498,,Yes,[],12,0,0.0,84,7,8.333333333333332,2018-08-14 18:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-rhino-ct6,531498,,Yes,[531496],12,2,16.666666666666664,84,27,32.142857142857146,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-rhino-ct6,531498,,Yes,[531496],12,2,16.666666666666664,84,29,34.52380952380953,2018-11-30 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-scorpion-ct6,531500,,No,[531506],12,0,0.0,84,0,0.0,2018-08-09 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-seahorse-ct6,531501,,No,[531511],12,0,0.0,84,0,0.0,2018-11-22 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-seahorse-ct6,531501,,Yes,[531511],12,0,0.0,84,4,4.761904761904762,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-seal-ct6,531502,,Yes,[],12,0,0.0,84,3,3.571428571428571,2018-11-22 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-shark-ct6,531503,,Yes,[531510],12,0,0.0,84,4,4.761904761904762,2018-11-22 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-shark-ct6,531503,,Yes,[531510],12,0,0.0,84,13,15.476190476190474,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-snail-ct6,531505,,Yes,[],12,2,16.666666666666664,84,38,45.23809523809525,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-snail-ct6,531505,,Yes,[531509],12,2,16.666666666666664,84,40,47.61904761904761,2018-11-30 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-sparrow-ct6,531506,,Yes,[],12,0,0.0,84,7,8.333333333333332,2018-11-22 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-sparrow-ct6,531506,,Yes,[],12,0,0.0,84,10,11.904761904761903,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-sunflower-ct6,531510,,Yes,[],12,0,0.0,84,4,4.761904761904762,2018-11-22 21:05:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-sunflower-ct6,531510,,Yes,[],12,0,0.0,84,13,15.476190476190474,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-swan-ct6,531511,,Yes,[],12,0,0.0,84,4,4.761904761904762,2018-11-29 21:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,blue-copper-sp100,1259953,Grade 8,No,[],12,0,0.0,84,0,0.0,2018-06-26 20:30:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,yellow-copper-sp100,1259993,,No,[],12,0,0.0,84,2,2.380952380952381,2018-06-26 20:30:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],12,0,0.0,84,0,0.0,2018-06-26 20:30:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-ostrich-sp100,1260189,,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-06-26 20:30:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit1-english-elementary,brown-peacock-sp100,1260193,Grade 8,Yes,[],12,0,0.0,84,1,1.1904761904761905,2018-06-26 20:30:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-scorpion-ct6,531500,,Yes,[],5,0,0.0,17,1,5.882352941176469,2018-11-22 20:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-squirrel-ct6,531508,,Yes,[],5,0,0.0,17,1,5.882352941176469,2018-11-22 20:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-ostrich-sp100,1260189,,No,[],5,1,20.0,17,1,5.882352941176469,2018-06-26 20:32:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part II'],gr2-unit1-property-based-reasoning,brown-peacock-sp100,1260193,Grade 8,No,[],5,1,20.0,17,1,5.882352941176469,2018-06-26 20:32:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-python-ct6,531496,,Yes,[],13,0,0.0,104,2,1.9230769230769231,2018-11-28 21:11:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-python-ct6,531496,,Yes,[],13,0,0.0,104,8,7.6923076923076925,2018-11-30 21:12:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-rabbit-ct6,531497,,Yes,[],13,0,0.0,104,1,0.9615384615384616,2018-12-04 21:12:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-rhino-ct6,531498,,Yes,[531496],13,0,0.0,104,2,1.9230769230769231,2018-11-28 21:11:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-rhino-ct6,531498,,Yes,[531496],13,0,0.0,104,8,7.6923076923076925,2018-11-30 21:12:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-seahorse-ct6,531501,,No,[531511],13,0,0.0,104,0,0.0,2018-11-22 21:11:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-seal-ct6,531502,,Yes,[531497],13,0,0.0,104,1,0.9615384615384616,2018-12-04 21:12:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-shark-ct6,531503,,Yes,[531510],13,0,0.0,104,2,1.9230769230769231,2018-11-22 21:11:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-sparrow-ct6,531506,,No,[],13,0,0.0,104,0,0.0,2018-11-22 21:11:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,brown-sunflower-ct6,531510,,Yes,[],13,0,0.0,104,2,1.9230769230769231,2018-11-22 21:11:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Elementary'],ee-unit2-english-elementary,black-apple-sp100,1260002,Grade 9,No,[],13,0,0.0,104,0,0.0,2018-06-26 20:32:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-scorpion-ct6,531500,,No,[531508],3,0,0.0,8,1,12.5,2018-10-04 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-scorpion-ct6,531500,,Yes,[],3,1,33.33333333333333,8,3,37.5,2018-10-24 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-squirrel-ct6,531508,,No,[],3,0,0.0,8,1,12.5,2018-10-04 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-squirrel-ct6,531508,,Yes,[],3,1,33.33333333333333,8,3,37.5,2018-10-24 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-strawberry-ct6,531509,,Yes,[],3,0,0.0,8,1,12.5,2018-10-04 21:09:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-ostrich-sp100,1260189,,No,[],3,0,0.0,8,1,12.5,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Geometric Reasoning Part I'],gr1-unit2-analysing-describing-shapes,brown-peacock-sp100,1260193,Grade 8,No,[],3,0,0.0,8,1,12.5,2018-06-26 20:31:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-python-ct6,531496,,No,[531498],7,0,0.0,45,2,4.4444444444444455,2018-08-09 21:10:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-python-ct6,531496,,Yes,[],7,1,14.285714285714285,45,3,6.666666666666668,2018-11-30 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-python-ct6,531496,,Yes,[],7,1,14.285714285714285,45,5,11.111111111111109,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-python-ct6,531496,,Yes,[],7,2,28.57142857142857,45,8,17.777777777777782,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-rhino-ct6,531498,,No,[],7,0,0.0,45,2,4.4444444444444455,2018-08-09 21:10:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-rhino-ct6,531498,,Yes,[531496],7,1,14.285714285714285,45,3,6.666666666666668,2018-11-30 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-rhino-ct6,531498,,Yes,[531496],7,1,14.285714285714285,45,5,11.111111111111109,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-rhino-ct6,531498,,Yes,[],7,2,28.57142857142857,45,8,17.777777777777782,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-rose-ct6,531499,,Yes,[],7,1,14.285714285714285,45,6,13.333333333333336,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-rose-ct6,531499,,Yes,[],7,1,14.285714285714285,45,7,15.555555555555555,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-seahorse-ct6,531501,,Yes,[531511],7,4,57.14285714285714,45,11,24.444444444444446,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-seal-ct6,531502,,Yes,[],7,3,42.857142857142854,45,22,48.88888888888889,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-seal-ct6,531502,,Yes,[],7,4,57.14285714285714,45,23,51.11111111111111,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-shark-ct6,531503,,Yes,[531510],7,4,57.14285714285714,45,13,28.88888888888889,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-snail-ct6,531505,,Yes,[],7,3,42.857142857142854,45,12,26.66666666666667,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-sparrow-ct6,531506,,No,[],7,3,42.857142857142854,45,12,26.66666666666667,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-sunflower-ct6,531510,,Yes,[],7,4,57.14285714285714,45,13,28.88888888888889,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-swan-ct6,531511,,No,[],7,2,28.57142857142857,45,2,4.4444444444444455,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-tiger-ct6,531512,,Yes,[531513],7,3,42.857142857142854,45,12,26.66666666666667,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-tiger-ct6,531512,,Yes,[531513],7,3,42.857142857142854,45,13,28.88888888888889,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-turtle-ct6,531513,,Yes,[],7,3,42.857142857142854,45,12,26.66666666666667,2018-12-06 21:13:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-turtle-ct6,531513,,Yes,[],7,3,42.857142857142854,45,13,28.88888888888889,2018-12-07 21:14:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,blue-copper-sp100,1259953,Grade 8,No,[],7,0,0.0,45,0,0.0,2018-06-26 20:32:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-ostrich-sp100,1260189,,Yes,[],7,4,57.14285714285714,45,15,33.33333333333333,2018-06-26 20:32:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Basic Astronomy'],ast-unit3-solar-system,brown-peacock-sp100,1260193,Grade 8,Yes,[],7,4,57.14285714285714,45,15,33.33333333333333,2018-06-26 20:32:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Reflecting on Values'],reflecting-on-values,brown-seal-ct6,531502,,No,[],21,0,0.0,82,0,0.0,2018-12-06 21:17:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Post-CLIx Survey'],post-clix-survey,blue-copper-sp100,1259953,Grade 8,No,[],1,0,0.0,20,1,5.0,2018-06-26 20:33:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'Post-CLIx Survey'],post-clix-survey,black-apple-sp100,1260002,Grade 9,No,[],1,0,0.0,20,1,5.0,2018-06-26 20:33:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit1-english-beginner,brown-python-ct6,531496,,Yes,[],13,0,0.0,128,2,1.5625,2018-08-14 18:06:00,ct,1011006-ct6,3,0,13,4,20
ct6,Govt.High School Rudri,1011006.0,[u'English Beginner'],eb-unit1-english-beginner,brown-rhino-ct6,531498,,Yes,[],13,0,0.0,128,2,1.5625,2018-08-14 18:06:00,ct,1011006-ct6,3,0,13,4,20
