school_server_code,tool_name,createdat_start,createdat_end,time_spent,session_id,user_id,domain
2031030-mz30,policesquad,,2018-10-18 13:24:43,0:1:45,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:28:42,0:3:40,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:30:49,0:2:6,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:34:00,0:3:11,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:35:52,0:1:51,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:38:06,0:2:13,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:40:03,0:1:57,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:42:09,0:2:5,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:44:24,0:2:14,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-18 13:47:30,0:2:57,599qs4ueqqt31uku390yc7duwq1u7f56,31715,m
2031030-mz30,policesquad,,2018-10-25 12:10:18,0:1:19,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:11:34,0:1:15,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:12:38,0:1:3,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:13:39,0:0:54,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:14:18,0:0:38,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:16:33,0:1:41,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:17:52,0:1:18,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:18:57,0:1:5,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:21:03,0:2:6,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:21:37,0:0:34,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:23:27,0:1:49,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-25 12:24:57,0:1:29,5mp9myeolxidj27cettvuixznstw31nj,31715,m
2031030-mz30,policesquad,,2018-10-18 13:15:42,0:1:1,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:18:50,0:3:7,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:21:45,0:0:40,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:22:58,0:1:12,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:24:43,0:1:45,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:28:42,0:3:40,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:30:49,0:2:6,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:34:00,0:3:11,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:35:52,0:1:51,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:38:06,0:2:13,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:40:03,0:1:57,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:42:09,0:2:5,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:44:24,0:2:14,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-18 13:47:30,0:2:57,599qs4ueqqt31uku390yc7duwq1u7f56,31677,m
2031030-mz30,policesquad,,2018-10-24 22:03:20,0:2:11,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
2031030-mz30,policesquad,,2018-10-24 22:06:00,0:2:40,66d7zac4w234s6n4w8icfbc2xf51xrja,31677,m
